Date,TVL_Compoundv2ethereum,TVL_Compoundv3ethereum,TVL_Compoundv3arbitrum,TVL_Aavev2ethereum,TVL_Aavev3ethereum,TVL_Aavev3arbitrum,Borrowed_Compoundv2ethereum,Borrowed_Compoundv3ethereum,Borrowed_Compoundv3arbitrum,Borrowed_Aavev2ethereum,Borrowed_Aavev3ethereum,Borrowed_Aavev3arbitrum,Deposit_Compoundv2ethereum,Deposit_Compoundv3ethereum,Deposit_Compoundv3arbitrum,Deposit_Aavev2ethereum,Deposit_Aavev3ethereum,Deposit_Aavev3arbitrum,Liquidate_Compoundv2ethereum,Liquidate_Compoundv3ethereum,Liquidate_Compoundv3arbitrum,Liquidate_Aavev2ethereum,Liquidate_Aavev3ethereum,Liquidate_Aavev3arbitrum,Totalrevenue_Compoundv2ethereum,Totalrevenue_Compoundv3ethereum,Totalrevenue_Compoundv3arbitrum,Totalrevenue_Aavev2ethereum,Totalrevenue_Aavev3ethereum,Totalrevenue_Aavev3arbitrum,Repay_Compoundv2ethereum,Repay_Compoundv3ethereum,Repay_Compoundv3arbitrum,Repay_Aavev2ethereum,Repay_Aavev3ethereum,Repay_Aavev3arbitrum,Transfer_Compoundv2ethereum,Transfer_Compoundv3ethereum,Transfer_Compoundv3arbitrum,Transfer_Aavev2ethereum,Transfer_Aavev3ethereum,Transfer_Aavev3arbitrum,Withdraw_Compoundv2ethereum,Withdraw_Compoundv3ethereum,Withdraw_Compoundv3arbitrum,Withdraw_Aavev2ethereum,Withdraw_Aavev3ethereum,Withdraw_Aavev3arbitrum,Flashloan_Compoundv2ethereum,Flashloan_Compoundv3ethereum,Flashloan_Compoundv3arbitrum,Flashloan_Aavev2Ethereum,Flashloan_Aavev3ethereum,Flashloan_Aavev3arbitrum,MC_Compoundv2ethereum,MC_Compoundv3ethereum,MC_Compoundv3arbitrum,MC_Aavev2ethereum,MC_Aavev3ethereum,MC_Aavev3arbitrum,TV_Compoundv2ethereum,TV_Compoundv3ethereum,TV_Compoundv3arbitrum,TV_Aavev2ethereum,TV_Aavev3ethereum,TV_Aavev3arbitrum,FGI_Compoundv2ethereum,FGI_Compoundv3ethereum,FGI_Compoundv3arbitrum,FGI_Aavev2ethereum,FGI_Aavev3ethereum,FGI_Aavev3arbitrum,VIX_Compoundv2ethereum,VIX_Compoundv3ethereum,VIX_Compoundv3arbitrum,VIX_Aavev2ethereum,VIX_Aavev3ethereum,VIX_Aavev3arbitrum,ETH_Compoundv2ethereum,ETH_Compoundv3ethereum,ETH_Compoundv3arbitrum,ETH_Aavev2ethereum,ETH_Aavev3ethereum,ETH_Aavev3arbitrum,BTC_Compoundv2ethereum,BTC_Compoundv3ethereum,BTC_Compoundv3arbitrum,BTC_Aavev2ethereum,BTC_Aavev3ethereum,BTC_Aavev3arbitrum,USDT_Compoundv2ethereum,USDT_Compoundv3ethereum,USDT_Compoundv3arbitrum,USDT_Aavev2ethereum,USDT_Aavev3ethereum,USDT_Aavev3arbitrum,USDC_Compoundv2ethereum,USDC_Compoundv3ethereum,USDC_Compoundv3arbitrum,USDC_Aavev2ethereum,USDC_Aavev3ethereum,USDC_Aavev3arbitrum,SPX_Compoundv2ethereum,SPX_Compoundv3ethereum,SPX_Compoundv3arbitrum,SPX_Aavev2ethereum,SPX_Aavev3ethereum,SPX_Aavev3arbitrum,FEE_Compoundv2ethereum,FEE_Compoundv3ethereum,FEE_Compoundv3arbitrum,FEE_Aavev2ethereum,FEE_Aavev3ethereum,FEE_Aavev3arbitrum,Wethborrowapr_Compoundv2ethereum,Wethborrowapr_Compoundv3ethereum,Wethborrowapr_Compoundv3arbitrum,Wethborrowapr_Aavev2ethereum,Wethborrowapr_Aavev3ethereum,Wethborrowapr_Aavev3arbitrum,Wethsupplyapr_Compoundv2ethereum,Wethsupplyapr_Compoundv3ethereum,Wethsupplyapr_Compoundv3arbitrum,Wethsupplyapr_Aavev2ethereum,Wethsupplyapr_Aavev3ethereum,Wethsupplyapr_Aavev3arbitrum,Wbtcborrowapr_Compoundv2ethereum,Wbtcborrowapr_Compoundv3ethereum,Wbtcborrowapr_Compoundv3arbitrum,Wbtcborrowapr_Aavev2ethereum,Wbtcborrowapr_Aavev3ethereum,Wbtcborrowapr_Aavev3arbitrum,Wbtcsupplyapr_Compoundv2ethereum,Wbtcsupplyapr_Compoundv3ethereum,Wbtcsupplyapr_Compoundv3arbitrum,Wbtcsupplyapr_Aavev2ethereum,Wbtcsupplyapr_Aavev3ethereum,Wbtcsupplyapr_Aavev3arbitrum,Usdtborrowapr_Compoundv2ethereum,Usdtborrowapr_Compoundv3ethereum,Usdtborrowapr_Compoundv3arbitrum,Usdtborrowapr_Aavev2ethereum,Usdtborrowapr_Aavev3ethereum,Usdtborrowapr_Aavev3arbitrum,Usdtsupplyapr_Compoundv2ethereum,Usdtsupplyapr_Compoundv3ethereum,Usdtsupplyapr_Compoundv3arbitrum,Usdtsupplyapr_Aavev2ethereum,Usdtsupplyapr_Aavev3ethereum,Usdtsupplyapr_Aavev3arbitrum,Usdcborrowapr_Compoundv2ethereum,Usdcborrowapr_Compoundv3ethereum,Usdcborrowapr_Compoundv3arbitrum,Usdcborrowapr_Aavev2ethereum,Usdcborrowapr_Aavev3ethereum,Usdcborrowapr_Aavev3arbitrum,Usdcsupplyapr_Compoundv2ethereum,Usdcsupplyapr_Compoundv3ethereum,Usdcsupplyapr_Compoundv3arbitrum,Usdcsupplyapr_Aavev2ethereum,Usdcsupplyapr_Aavev3ethereum,Usdcsupplyapr_Aavev3arbitrum,LTV_Compoundv2ethereum,LTV_Compoundv3ethereum,LTV_Compoundv3arbitrum,LTV_aavev2ethereum,LTV_aavev3ethereum,LTV_aavev3arbitrum,liquidationthreshold_Compoundv2ethereum,liquidationthreshold_Compoundv3ethereum,liquidationthreshold_Compoundv3arbitrum,liquidationthreshold_Aavev2ethereum,liquidationthreshold_Aavev3ethereum,liquidationthreshold_Aavev3arbitrum,liquidationpenalty_Compoundv2ethereum,liquidationpenalty_Compoundv3ethereum,liquidationpenalty_Compoundv3arbitrum,liquidationpenalty_Aavev2ethereum,liquidationpenalty_Aavev3ethereum,liquidationpenalty_Aavev3arbitrum,Flashloans_Compoundv2ethereum,Flashloans_Compoundv3ethereum,Flashloans_Compoundv3arbitrum,Flashloans_aavev2ethereum,Flashloans_aavev3ethereum,Flashloans_aavev3arbitrum,Liquidity_Compoundv2ethereum,Liquidity_Compoundv3ethereum,Liquidity_Compoundv3arbitrum,Liquidity_Aavev2ethereum,Liquidity_Aavev3ethereum,Liquidity_Aavev3arbitrum
30/07/2021,16512350718,,,15987946694,,,102946403.5,,,71404252.97,,,152658192.1,,,163523673.4,,,15129.2,,,611336.37,,,782012.1172,,,553142.017,,,27943851.83,,,435391.7988,,,0,,,15357408.04,,,66968678.92,,,135247977.7,,,,,3729907.877,,,,2.07E+12,2.07E+12,2.07E+12,2.07E+12,2.07E+12,2.07E+12,2.56E+11,2.56E+11,2.56E+11,2.56E+11,2.56E+11,2.56E+11,53,53,53,53,53,53,18.24,18.24,18.24,18.24,18.24,18.24,0.035772117,0.035772117,0.035772117,0.035772117,0.035772117,0.035772117,-0.001335883,-0.001335883,-0.001335883,-0.001335883,-0.001335883,-0.001335883,0.005708416,0.005708416,0.005708416,0.005708416,0.005708416,0.005708416,-0.00334488,-0.00334488,-0.00334488,-0.00334488,-0.00334488,-0.00334488,-0.006825603,-0.006825603,-0.006825603,-0.006825603,-0.006825603,-0.006825603,39490647512,39490647512,187844478,39490647512,39490647512,187844478,2.8342389,,,,,,0.1923319,,,,,,0.045247974,,,0.844209077,,,0.004061937,,,0.046928102,,,3.7177709,,,3.721368388,,,2.5570368,,,2.869085991,,,2.9992313,,,3.257656909,,,1.6641468,,,2.1874884,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,3688169397,,,,,
31/07/2021,16542272312,,,16483738669,,,203220077,,,255762095.9,,,662945301.3,,,701943005.6,,,876.4,,,0.05,,,786225.3505,,,607585.8851,,,364111433,,,107886.806,,,0,,,67297525.51,,,865912128.4,,,437521307.5,,,,,3138308.544,,,,2.00E+12,2.00E+12,2.00E+12,2.00E+12,2.00E+12,2.00E+12,3.09E+11,3.09E+11,3.09E+11,3.09E+11,3.09E+11,3.09E+11,60,60,60,60,60,60,18.24,18.24,18.24,18.24,18.24,18.24,0.032590287,0.032590287,0.032590287,0.032590287,0.032590287,0.032590287,0.047827659,0.047827659,0.047827659,0.047827659,0.047827659,0.047827659,-0.001090715,-0.001090715,-0.001090715,-0.001090715,-0.001090715,-0.001090715,0.008304804,0.008304804,0.008304804,0.008304804,0.008304804,0.008304804,0.009263025,0.009263025,0.009263025,0.009263025,0.009263025,0.009263025,44287844806,44287844806,236895845,44287844806,44287844806,236895845,2.7386394,,,,,,0.2045669,,,,,,0.043943175,,,0.822633576,,,0.003740939,,,0.044594288,,,3.7139499,,,3.818547884,,,2.5517833,,,3.017189144,,,2.9903005,,,3.272967974,,,1.654251,,,2.208083504,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,3807557075,,,,,
01/08/2021,16665064970,,,16332918351,,,101893132.9,,,65480337.39,,,304845117.8,,,344510494.7,,,198157.5,,,1084363.25,,,789779.3248,,,642402.4939,,,69171142.71,,,486588.7673,,,0,,,251934843.7,,,257862273.9,,,420888117.7,,,,,6130483,,,,1.96E+12,1.96E+12,1.96E+12,1.96E+12,1.96E+12,1.96E+12,3.75E+11,3.75E+11,3.75E+11,3.75E+11,3.75E+11,3.75E+11,60,60,60,60,60,60,18.24,18.24,18.24,18.24,18.24,18.24,0.031686678,0.031686678,0.031686678,0.031686678,0.031686678,0.031686678,-0.004351637,-0.004351637,-0.004351637,-0.004351637,-0.004351637,-0.004351637,-0.002028551,-0.002028551,-0.002028551,-0.002028551,-0.002028551,-0.002028551,-0.006711785,-0.006711785,-0.006711785,-0.006711785,-0.006711785,-0.006711785,-0.009253352,-0.009253352,-0.009253352,-0.009253352,-0.009253352,-0.009253352,39568132114,39568132114,261461767,39568132114,39568132114,261461767,2.8060362,,,,,,0.2051912,,,,,,0.043876654,,,0.824171076,,,0.003724898,,,0.04476873,,,3.5558351,,,3.886739684,,,2.3391332,,,3.123554208,,,3.0462099,,,3.295284966,,,1.7166881,,,2.23786407,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,3888031123,,,,,
02/08/2021,15924927490,,,16456260423,,,87613970.23,,,128879771.6,,,278408642.7,,,364752979.3,,,754.7,,,565.72,,,800735.2689,,,657359.7349,,,37304769.7,,,159589.4923,,,0,,,69478917.14,,,189211493.9,,,388817473,,,,,4138527.436,,,,1.90E+12,1.90E+12,1.90E+12,1.90E+12,1.90E+12,1.90E+12,2.05E+11,2.05E+11,2.05E+11,2.05E+11,2.05E+11,2.05E+11,48,48,48,48,48,48,19.459999,19.459999,19.459999,19.459999,19.459999,19.459999,0.005388813,0.005388813,0.005388813,0.005388813,0.005388813,0.005388813,-0.045051317,-0.045051317,-0.045051317,-0.045051317,-0.045051317,-0.045051317,0.003139219,0.003139219,0.003139219,0.003139219,0.003139219,0.003139219,-0.000625706,-0.000625706,-0.000625706,-0.000625706,-0.000625706,-0.000625706,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,44396980231,44396980231,288250120,44396980231,44396980231,288250120,2.8048313,,,,,,0.2010595,,,,,,0.044255968,,,0.742818223,,,0.003816787,,,0.036505996,,,3.6016471,,,3.836306639,,,2.3997944,,,3.046567508,,,3.0276426,,,3.314605478,,,1.6958246,,,2.264373333,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,3931554134,,,,,
03/08/2021,16393764203,,,16562187627,,,151842315,,,115066638.9,,,242076313.4,,,630597188.7,,,107413.5,,,773389.86,,,747421.3243,,,927707.834,,,542837508.3,,,613752.8914,,,0,,,58078310.87,,,790605684.2,,,236621332.6,,,,,162956188.9,,,,1.88E+12,1.88E+12,1.88E+12,1.88E+12,1.88E+12,1.88E+12,1.95E+11,1.95E+11,1.95E+11,1.95E+11,1.95E+11,1.95E+11,48,48,48,48,48,48,18.040001,18.040001,18.040001,18.040001,18.040001,18.040001,0.021779071,0.021779071,0.021779071,0.021779071,0.021779071,0.021779071,-0.016063848,-0.016063848,-0.016063848,-0.016063848,-0.016063848,-0.016063848,-0.002232359,-0.002232359,-0.002232359,-0.002232359,-0.002232359,-0.002232359,0.001470281,0.001470281,0.001470281,0.001470281,0.001470281,0.001470281,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,48965615995,48965615995,306116017,48965615995,48965615995,306116017,2.6910177,,,,,,0.1892097,,,,,,0.043738647,,,0.753045089,,,0.00369172,,,0.037500099,,,3.3927468,,,12.6815852,,,2.1294852,,,10.41869173,,,3.051224,,,3.311243849,,,1.7223441,,,2.259957169,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,3773948164,,,,,
04/08/2021,16700420476,,,16999968587,,,101102569.1,,,53471439.95,,,229031143.3,,,224174727.2,,,59580.9,,,20128.03,,,757649.0953,,,591472.4614,,,44416071.63,,,599563.1595,,,0,,,23613732.06,,,189120722.6,,,250535786.5,,,,,3673482.031,,,,2.08E+12,2.08E+12,2.08E+12,2.08E+12,2.08E+12,2.08E+12,2.45E+11,2.45E+11,2.45E+11,2.45E+11,2.45E+11,2.45E+11,42,42,42,42,42,42,17.969999,17.969999,17.969999,17.969999,17.969999,17.969999,-0.035228901,-0.035228901,-0.035228901,-0.035228901,-0.035228901,-0.035228901,-0.023451075,-0.023451075,-0.023451075,-0.023451075,-0.023451075,-0.023451075,0.005614799,0.005614799,0.005614799,0.005614799,0.005614799,0.005614799,-0.00073736,-0.00073736,-0.00073736,-0.00073736,-0.00073736,-0.00073736,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,0.010869424,45772397433,45772397433,313398456,45772397433,45772397433,313398456,2.7598851,,,,,,0.161877,,,,,,0.043692137,,,0.737810617,,,0.003680569,,,0.036024095,,,3.7240639,,,3.439897463,,,2.5657006,,,2.461697685,,,3.059465,,,3.254641343,,,1.7316603,,,2.184757386,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4115056382,,,,,
05/08/2021,17026406469,,,17511757576,,,113546438.7,,,180521022.4,,,347340525.8,,,349279238.2,,,4228.2,,,115074.49,,,752576.8504,,,615331.7457,,,148069466.4,,,576368.1024,,,0,,,36857029.72,,,270013290.7,,,276865141.1,,,,,16779463.48,,,,2.16E+12,2.16E+12,2.16E+12,2.16E+12,2.16E+12,2.16E+12,2.16E+11,2.16E+11,2.16E+11,2.16E+11,2.16E+11,2.16E+11,50,50,50,50,50,50,17.280001,17.280001,17.280001,17.280001,17.280001,17.280001,0.077534621,0.077534621,0.077534621,0.077534621,0.077534621,0.077534621,0.035416698,0.035416698,0.035416698,0.035416698,0.035416698,0.035416698,-0.013064406,-0.013064406,-0.013064406,-0.013064406,-0.013064406,-0.013064406,0.000853323,0.000853323,0.000853323,0.000853323,0.000853323,0.000853323,0.001780638,0.001780638,0.001780638,0.001780638,0.001780638,0.001780638,64498157332,64498157332,348251909,64498157332,64498157332,348251909,2.8043128,,,,,,0.1809943,,,,,,0.043718724,,,0.708329453,,,0.003686942,,,0.033262478,,,3.7540562,,,3.504579323,,,2.6071936,,,2.548487488,,,3.0645314,,,3.278584794,,,1.7374003,,,2.2183101,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4294140475,,,,,
06/08/2021,17630709244,,,17561792438,,,64580307.43,,,107502111.9,,,348832555.3,,,428755339.8,,,6013.7,,,0,,,762093.0525,,,605113.3401,,,63788778.07,,,1453276.072,,,0,,,119963908.3,,,208584158.7,,,620755364.5,,,,,9412444.038,,,,2.17E+12,2.17E+12,2.17E+12,2.17E+12,2.17E+12,2.17E+12,2.32E+11,2.32E+11,2.32E+11,2.32E+11,2.32E+11,2.32E+11,52,52,52,52,52,52,16.15,16.15,16.15,16.15,16.15,16.15,0.035024952,0.035024952,0.035024952,0.035024952,0.035024952,0.035024952,0.026654291,0.026654291,0.026654291,0.026654291,0.026654291,0.026654291,0.006524945,0.006524945,0.006524945,0.006524945,0.006524945,0.006524945,-0.001392762,-0.001392762,-0.001392762,-0.001392762,-0.001392762,-0.001392762,-0.000214942,-0.000214942,-0.000214942,-0.000214942,-0.000214942,-0.000214942,54095411950,54095411950,393024910,54095411950,54095411950,393024910,2.7342226,,,,,,0.1806466,,,,,,0.043968318,,,0.701433572,,,0.00374701,,,0.032607497,,,3.8014958,,,3.547426867,,,2.6735035,,,2.610056318,,,3.0835342,,,3.323560021,,,1.7590138,,,2.278548682,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4366652702,,,,,
07/08/2021,17510116072,,,18105951025,,,151297136.8,,,235804281.7,,,285823405,,,375586922.8,,,52303.6,,,11664.94,,,775790.3302,,,631402.3769,,,38476860,,,3294099.543,,,0,,,91909316.93,,,195311302.8,,,321517676.3,,,,,6030600.717,,,,2.15E+12,2.15E+12,2.15E+12,2.15E+12,2.15E+12,2.15E+12,2.16E+11,2.16E+11,2.16E+11,2.16E+11,2.16E+11,2.16E+11,69,69,69,69,69,69,16.15,16.15,16.15,16.15,16.15,16.15,0.023496035,0.023496035,0.023496035,0.023496035,0.023496035,0.023496035,0.047284041,0.047284041,0.047284041,0.047284041,0.047284041,0.047284041,0.001167697,0.001167697,0.001167697,0.001167697,0.001167697,0.001167697,0.00176028,0.00176028,0.00176028,0.00176028,0.00176028,0.00176028,-0.000845888,-0.000845888,-0.000845888,-0.000845888,-0.000845888,-0.000845888,53823017552,53823017552,398973192,53823017552,53823017552,398973192,2.751267,,,,,,0.1488075,,,,,,0.04394925,,,0.723525728,,,0.003742406,,,0.034644187,,,3.8081797,,,3.634543034,,,2.6829131,,,2.737836237,,,3.0908384,,,3.400555106,,,1.7673572,,,2.384411324,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4771075484,,,,,
08/08/2021,17901160567,,,17776783393,,,254919861.8,,,71885986.1,,,555598340.8,,,188178392,,,5011.9,,,10161.97,,,800911.5144,,,665517.7702,,,124459770.8,,,915685.3677,,,0,,,44327336.88,,,387979309.4,,,186688498.2,,,,,3570000.308,,,,2.28E+12,2.28E+12,2.28E+12,2.28E+12,2.28E+12,2.28E+12,2.04E+11,2.04E+11,2.04E+11,2.04E+11,2.04E+11,2.04E+11,74,74,74,74,74,74,16.15,16.15,16.15,16.15,16.15,16.15,0.086971145,0.086971145,0.086971145,0.086971145,0.086971145,0.086971145,0.042212018,0.042212018,0.042212018,0.042212018,0.042212018,0.042212018,-0.000479409,-0.000479409,-0.000479409,-0.000479409,-0.000479409,-0.000479409,0.000555203,0.000555203,0.000555203,0.000555203,0.000555203,0.000555203,0.006740033,0.006740033,0.006740033,0.006740033,0.006740033,0.006740033,50740583150,50740583150,460795339,50740583150,50740583150,460795339,2.6937344,,,,,,0.1678255,,,,,,0.045771609,,,0.721301446,,,0.004194162,,,0.034436955,,,3.7830775,,,3.812642472,,,2.64766,,,3.007435002,,,3.1031557,,,3.433738004,,,1.7814714,,,2.433177465,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4534113344,,,,,
09/08/2021,18006919769,,,18569416224,,,304510365.6,,,501150105.6,,,313812351.5,,,1207041758,,,3996.8,,,1921048.18,,,814303.6238,,,688524.9027,,,125423527.6,,,3028942.996,,,0,,,155366749.4,,,271241341.3,,,879655632.1,,,,,11699197.44,,,,2.32E+12,2.32E+12,2.32E+12,2.32E+12,2.32E+12,2.32E+12,1.91E+11,1.91E+11,1.91E+11,1.91E+11,1.91E+11,1.91E+11,65,65,65,65,65,65,16.719999,16.719999,16.719999,16.719999,16.719999,16.719999,-0.045082143,-0.045082143,-0.045082143,-0.045082143,-0.045082143,-0.045082143,-0.020234892,-0.020234892,-0.020234892,-0.020234892,-0.020234892,-0.020234892,0.000719204,0.000719204,0.000719204,0.000719204,0.000719204,0.000719204,-0.000318189,-0.000318189,-0.000318189,-0.000318189,-0.000318189,-0.000318189,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,62245603314,62245603314,425277287,62245603314,62245603314,425277287,2.7064068,,,,,,0.1804971,,,,,,0.045230998,,,0.853781074,,,0.004057683,,,0.047974819,,,3.7853947,,,3.840503662,,,2.6509043,,,3.048831946,,,3.0649719,,,3.438767193,,,1.7378997,,,2.446036064,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4760920671,,,,,
10/08/2021,18050929962,,,18422634110,,,193829475.3,,,108331727.9,,,470014491.8,,,301639087.3,,,0,,,0,,,849259.1705,,,730053.1288,,,135580095.4,,,745800.5354,,,0,,,137139396.5,,,327109415.5,,,372065256.1,,,,,4486697.831,,,,2.30E+12,2.30E+12,2.30E+12,2.30E+12,2.30E+12,2.30E+12,1.82E+11,1.82E+11,1.82E+11,1.82E+11,1.82E+11,1.82E+11,71,71,71,71,71,71,16.790001,16.790001,16.790001,16.790001,16.790001,16.790001,0.048834637,0.048834637,0.048834637,0.048834637,0.048834637,0.048834637,0.056814394,0.056814394,0.056814394,0.056814394,0.056814394,0.056814394,0.00353899,0.00353899,0.00353899,0.00353899,0.00353899,0.00353899,-0.000578662,-0.000578662,-0.000578662,-0.000578662,-0.000578662,-0.000578662,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,65215176708,65215176708,440196490,65215176708,65215176708,440196490,2.7008662,,,,,,0.1606503,,,,,,0.045123168,,,0.844985918,,,0.004030709,,,0.047005822,,,3.793117,,,3.832911429,,,2.6617313,,,3.029223582,,,3.0618558,,,3.479606821,,,1.7343678,,,2.498848552,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4739279835,,,,,
11/08/2021,17763617135,,,18469750917,,,203690973.6,,,260082765.5,,,327261348.3,,,908045232.8,,,0,,,53202.7,,,837501.406,,,915386.2229,,,262182317.2,,,236795.5497,,,0,,,74343950.16,,,374768780.8,,,1030206898,,,,,7872924.627,,,,2.40E+12,2.40E+12,2.40E+12,2.40E+12,2.40E+12,2.40E+12,2.42E+11,2.42E+11,2.42E+11,2.42E+11,2.42E+11,2.42E+11,70,70,70,70,70,70,16.17,16.17,16.17,16.17,16.17,16.17,-0.00482393,-0.00482393,-0.00482393,-0.00482393,-0.00482393,-0.00482393,-0.014605678,-0.014605678,-0.014605678,-0.014605678,-0.014605678,-0.014605678,-0.00626233,-0.00626233,-0.00626233,-0.00626233,-0.00626233,-0.00626233,0.000477259,0.000477259,0.000477259,0.000477259,0.000477259,0.000477259,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,-0.007220644,67302786720,67302786720,433917020,67302786720,67302786720,433917020,2.6901908,,,,,,0.1654047,,,,,,0.046351699,,,0.84925846,,,0.004342919,,,0.047476738,,,3.6114948,,,9.332443566,,,2.4129356,,,7.646639906,,,3.1306835,,,3.474112275,,,1.8132182,,,2.491124938,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4853825129,,,,,
12/08/2021,18373106326,,,18171112872,,,228439697.8,,,329932987.9,,,419805735.3,,,714124062.1,,,6010.9,,,87093.79,,,845424.4892,,,701884.9453,,,151294106.5,,,159066.4331,,,0,,,74248372.76,,,352050991.6,,,625363598.1,,,,,6100819.439,,,,2.27E+12,2.27E+12,2.27E+12,2.27E+12,2.27E+12,2.27E+12,3.42E+11,3.42E+11,3.42E+11,3.42E+11,3.42E+11,3.42E+11,70,70,70,70,70,70,15.59,15.59,15.59,15.59,15.59,15.59,0.005955913,0.005955913,0.005955913,0.005955913,0.005955913,0.005955913,0.000274858,0.000274858,0.000274858,0.000274858,0.000274858,0.000274858,0.003103435,0.003103435,0.003103435,0.003103435,0.003103435,0.003103435,-0.000704454,-0.000704454,-0.000704454,-0.000704454,-0.000704454,-0.000704454,0.002744266,0.002744266,0.002744266,0.002744266,0.002744266,0.002744266,58916336779,58916336779,417360357,58916336779,58916336779,417360357,2.7750309,,,,,,0.1495442,,,,,,0.046322016,,,0.738692884,,,0.004335249,,,0.036081727,,,3.8953497,,,3.819727882,,,2.8071436,,,3.016050271,,,3.1523156,,,3.565098728,,,1.8383623,,,2.62264694,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,4691451349,,,,,
13/08/2021,18286162348,,,18534286384,,,115437834.5,,,169848812.2,,,141291756.2,,,767765743.9,,,0,,,0,,,847083.3619,,,1054797.151,,,47196888.7,,,1384859.121,,,0,,,107834332.7,,,179247805.9,,,1176554124,,,,,34098178.14,,,,2.47E+12,2.47E+12,2.47E+12,2.47E+12,2.47E+12,2.47E+12,3.60E+11,3.60E+11,3.60E+11,3.60E+11,3.60E+11,3.60E+11,70,70,70,70,70,70,15.45,15.45,15.45,15.45,15.45,15.45,-0.038052345,-0.038052345,-0.038052345,-0.038052345,-0.038052345,-0.038052345,-0.025667196,-0.025667196,-0.025667196,-0.025667196,-0.025667196,-0.025667196,-0.000687254,-0.000687254,-0.000687254,-0.000687254,-0.000687254,-0.000687254,0.001128458,0.001128458,0.001128458,0.001128458,0.001128458,0.001128458,-0.006700738,-0.006700738,-0.006700738,-0.006700738,-0.006700738,-0.006700738,62916929886,62916929886,404554933,62916929886,62916929886,404554933,2.7634068,,,,,,0.1529925,,,,,,0.045001983,,,0.76714132,,,0.004000493,,,0.038866966,,,3.7749516,,,3.670448086,,,2.6362981,,,2.790901636,,,3.313272,,,3.633174308,,,2.0308877,,,2.721715649,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,5128779542,,,,,
14/08/2021,18433229393,,,18994034299,,,88269706.65,,,348445855.8,,,437519812.6,,,873398602.4,,,0,,,0,,,878906.3301,,,1006317.872,,,55878956.7,,,989484.7858,,,0,,,34809241.96,,,443455912.9,,,318157417.9,,,,,2894479.84,,,,2.46E+12,2.46E+12,2.46E+12,2.46E+12,2.46E+12,2.46E+12,4227252889,4227252889,4227252889,4227252889,4227252889,4227252889,76,76,76,76,76,76,15.45,15.45,15.45,15.45,15.45,15.45,0.086306547,0.086306547,0.086306547,0.086306547,0.086306547,0.086306547,0.06991186,0.06991186,0.06991186,0.06991186,0.06991186,0.06991186,-0.001663575,-0.001663575,-0.001663575,-0.001663575,-0.001663575,-0.001663575,0.000379472,0.000379472,0.000379472,0.000379472,0.000379472,0.000379472,0.000703291,0.000703291,0.000703291,0.000703291,0.000703291,0.000703291,53617974436,53617974436,426542696,53617974436,53617974436,426542696,2.763215,,,,,,0.1514818,,,,,,0.044768319,,,0.778270762,,,0.003942528,,,0.039990374,,,3.9282557,,,26.99861814,,,2.8547707,,,22.64179815,,,3.3184461,,,3.816734765,,,2.0372356,,,3.000413398,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,5065067875,,,,,
